시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 관악구 봉천동,875-10,875,10,예성 아이 라이프,전세,21.06,201711,17,11000,0,12,2003,남부순환로 1798
서울특별시 관악구 봉천동,875-10,875,10,예성 아이 라이프,월세,24.66,201711,23,4000,45,12,2003,남부순환로 1798
서울특별시 관악구 봉천동,875-10,875,10,예성 아이 라이프,월세,24.66,201712,23,1000,55,11,2003,남부순환로 1798
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.12,201701,21,8000,0,5,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,월세,18.54,201701,24,7000,10,3,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201702,9,8000,0,6,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201702,13,8000,0,4,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201702,14,8000,0,5,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,월세,18.54,201702,15,7000,10,5,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201703,3,8000,0,7,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,월세,18.12,201703,4,6500,10,4,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,월세,18.54,201704,5,7000,10,4,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201705,16,7500,0,4,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.12,201705,27,7500,0,6,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.12,201705,28,7500,0,7,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201705,29,7500,0,4,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.12,201705,31,7500,0,2,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201706,2,8000,0,3,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.8,201707,1,8000,0,4,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201707,24,8000,0,7,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.12,201707,29,8000,0,6,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201709,15,8000,0,5,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201709,29,8000,0,7,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201710,23,8000,0,3,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201711,1,8000,0,7,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201711,2,8000,0,2,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201711,19,8000,0,7,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201711,27,8000,0,6,2003,봉천로 312
서울특별시 관악구 봉천동,960-12,960,12,오크밸리,전세,18.54,201712,31,8000,0,3,2003,봉천로 312
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,월세,24.8,201702,5,3000,45,2,2004,관악로15길 43
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,월세,23.56,201702,20,4000,40,6,2004,관악로15길 43
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,월세,24.8,201702,25,3000,43,3,2004,관악로15길 43
서울특별시 관악구 봉천동,877-16,877,16,옥주오피스텔,월세,24.8,201703,17,2000,50,4,2004,관악로15길 43
서울특별시 관악구 봉천동,1612-20,1612,20,우리오피스텔,월세,20.16,201705,26,4000,20,5,2003,봉천로 524-1
서울특별시 관악구 봉천동,948-4,948,4,웰빙오피스텔,월세,18.2,201702,13,500,52,4,2004,봉천로 346
서울특별시 관악구 봉천동,948-4,948,4,웰빙오피스텔,월세,18.55,201704,15,2000,43,2,2004,봉천로 346
서울특별시 관악구 봉천동,948-4,948,4,웰빙오피스텔,월세,17.51,201709,6,4000,25,5,2004,봉천로 346
서울특별시 관악구 봉천동,948-4,948,4,웰빙오피스텔,월세,18.2,201709,18,500,40,2,2004,봉천로 346
서울특별시 관악구 봉천동,948-4,948,4,웰빙오피스텔,전세,18.2,201711,20,9500,0,2,2004,봉천로 346
서울특별시 관악구 봉천동,948-4,948,4,웰빙오피스텔,전세,17.51,201711,27,10000,0,3,2004,봉천로 346
서울특별시 관악구 봉천동,948-4,948,4,웰빙오피스텔,전세,18.55,201712,2,10000,0,4,2004,봉천로 346
서울특별시 관악구 봉천동,948-4,948,4,웰빙오피스텔,전세,18.2,201712,3,10000,0,4,2004,봉천로 346
서울특별시 관악구 봉천동,948-4,948,4,웰빙오피스텔,월세,18.55,201712,26,5000,25,4,2004,봉천로 346
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,16.04,201701,26,4000,20,5,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,16.19,201702,28,4000,20,3,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,16.19,201705,27,5000,13,2,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,16.5,201708,4,2000,45,2,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,12.96,201708,15,1500,35,4,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,13.65,201709,23,500,50,5,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,16.5,201710,12,3000,35,4,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,881-2,881,2,이아오피스텔,월세,16.5,201712,9,3000,35,2,2003,쑥고개로21길 31
서울특별시 관악구 봉천동,1595-3,1595,3,이즈빌,월세,17.16,201708,27,2500,35,2,2004,관악로 114
서울특별시 관악구 봉천동,300-10,300,10,인헌오피스텔,월세,17.51,201703,20,2000,35,4,2003,낙성대로3길 8
서울특별시 관악구 봉천동,300-10,300,10,인헌오피스텔,전세,17.17,201704,21,5000,0,4,2003,낙성대로3길 8
서울특별시 관악구 봉천동,300-10,300,10,인헌오피스텔,월세,17.51,201709,18,3000,28,3,2003,낙성대로3길 8
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.08,201701,7,2000,40,7,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.68,201701,12,2000,40,6,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.13,201701,16,2000,35,5,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201701,21,1500,40,2,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201702,3,2000,35,6,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201702,4,2500,30,5,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.68,201702,23,2000,40,9,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201703,4,2000,35,3,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201704,17,3000,36,7,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.68,201706,5,2000,40,7,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201706,9,3000,30,3,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201706,23,3000,30,8,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201708,3,3000,30,9,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201709,4,2500,35,3,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.67,201709,19,2000,35,3,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201709,23,2000,40,6,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,전세,17.67,201709,30,9000,0,5,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,전세,17.67,201710,17,9000,0,5,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.08,201710,21,4000,20,4,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,전세,17.68,201711,10,9000,0,2,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,16.7,201711,11,4000,20,4,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.68,201711,21,3000,30,9,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.67,201712,6,1500,40,4,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.67,201712,9,2000,35,6,2002,관악로17길 29
서울특별시 관악구 봉천동,876-27,876,27,장원오피스텔,월세,17.68,201712,29,3000,40,7,2002,관악로17길 29
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201701,18,500,40,3,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,17.01,201701,25,300,35,5,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201703,5,5000,10,4,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201706,29,500,35,8,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,1566-10,1566,10,제일캠퍼스텔,월세,15.28,201707,29,500,38,3,1998,쑥고개로 101-4
서울특별시 관악구 봉천동,62-30,62,30,좋은 오피스텔,월세,18.7,201703,11,1000,40,3,2004,관악로 208-16
서울특별시 관악구 봉천동,62-30,62,30,좋은 오피스텔,월세,18.7,201703,26,500,45,2,2004,관악로 208-16
서울특별시 관악구 봉천동,62-30,62,30,좋은 오피스텔,월세,18.15,201704,8,1000,40,2,2004,관악로 208-16
서울특별시 관악구 봉천동,1680-24,1680,24,참오피스텔,월세,15.12,201703,21,1000,40,3,2005,행운2길 46
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,27.36,201702,10,15000,0,8,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,26.88,201703,1,12000,0,2,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,26.88,201704,28,12500,0,5,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,월세,11.4,201706,15,1000,35,5,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,월세,10.92,201707,3,1500,25,6,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,27.36,201707,12,15000,0,8,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,27.36,201707,28,15000,0,3,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,27.36,201709,9,13000,0,6,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,월세,11.4,201711,5,1000,33,4,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,전세,29.04,201711,7,13000,0,6,2004,남부순환로214길 35
서울특별시 관악구 봉천동,881-30,881,30,청룡2오피스텔,월세,10.92,201711,25,1000,30,7,2004,남부순환로214길 35
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,13.2,201701,14,1500,33,2,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,14.64,201701,25,500,45,2,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,전세,13.2,201701,31,6000,0,7,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,15.1,201702,11,2000,30,3,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,전세,14.26,201703,12,7000,0,8,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,전세,14.26,201703,16,6000,0,5,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,13.2,201703,23,1000,35,6,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,14.26,201704,28,1000,38,6,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,14.26,201709,18,500,45,7,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,15.3,201711,12,3300,18,6,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,14.64,201712,7,1000,40,5,2005,청룡4길 32
서울특별시 관악구 봉천동,921-6,921,6,청룡오피스텔,월세,14.64,201712,28,1000,40,6,2005,청룡4길 32
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201706,22,4000,60,6,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201706,22,4000,60,6,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201707,6,6000,50,5,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201707,13,1000,75,7,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201707,15,1000,74,6,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,전세,21.2,201707,17,14000,0,7,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,21.2,201707,22,7000,35,5,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201707,22,3000,65,10,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,21.2,201707,24,1000,65,4,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,21.2,201707,28,4000,50,9,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201708,3,3000,63,11,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201708,4,6000,50,6,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,전세,21.2,201708,8,14000,0,7,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,21.2,201708,9,9000,27,10,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,35.4,201708,9,10000,55,11,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,21.2,201708,9,10000,20,5,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201708,12,4000,55,9,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201708,15,9000,35,4,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201708,21,3000,64,9,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,35.4,201708,23,3000,84,7,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201709,7,3000,60,7,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201709,8,1000,73,9,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201709,8,5000,52,5,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201709,9,2000,68,8,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201709,12,700,75,7,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,전세,25.02,201709,23,16000,0,4,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,35.4,201710,21,12000,30,4,null,관악로13길 20
서울특별시 관악구 봉천동,866-7,866,7,카카오티,월세,25.02,201711,15,3000,65,8,null,관악로13길 20
서울특별시 관악구 봉천동,729-24,729,24,캐릭터 그린빌,전세,49.21,201706,14,11000,0,5,2000,보라매로5가길 7
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201701,2,1000,50,2,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201701,4,2000,47,9,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201701,18,2000,45,10,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201702,3,1000,55,8,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,14.4,201704,15,500,50,10,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201705,14,1000,50,8,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,14.4,201709,1,1000,45,10,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201709,3,700,53,3,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201711,18,5000,30,5,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,월세,18.24,201712,21,300,50,8,2010,청룡1길 42
서울특별시 관악구 봉천동,882-4,882,4,케이타워 오피스텔,전세,18.24,201712,24,10000,0,2,2010,청룡1길 42
서울특별시 관악구 봉천동,970-18,970,18,태산빌딩,월세,14.72,201710,14,700,44,3,2011,봉천로 247
서울특별시 관악구 봉천동,970-18,970,18,태산빌딩,월세,14.18,201710,21,500,44,4,2011,봉천로 247
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,18.22,201701,14,2000,55,7,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,17.81,201701,21,1000,60,7,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,17.81,201702,3,1000,55,4,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,17.81,201702,11,3000,50,11,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,18.22,201703,4,5000,40,7,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,18.22,201703,10,1000,53,3,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,18.22,201703,24,2000,50,5,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,18.22,201705,5,1000,60,7,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,18.22,201706,5,1000,60,7,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,전세,18.22,201706,6,12500,0,13,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,17.81,201711,21,5000,35,4,2012,관악로17길 8
서울특별시 관악구 봉천동,869-3,869,3,프라비다1,월세,17.81,201712,5,3000,50,11,2012,관악로17길 8
서울특별시 관악구 봉천동,867-12,867,12,프라비다2,월세,24.74,201702,15,1000,70,3,2013,남부순환로218길 37
서울특별시 관악구 봉천동,867-12,867,12,프라비다2,월세,24.74,201702,21,2000,65,3,2013,남부순환로218길 37
서울특별시 관악구 봉천동,867-12,867,12,프라비다2,월세,24.16,201712,31,11000,10,2,2013,남부순환로218길 37
서울특별시 관악구 봉천동,702-49,702,49,프리마오피스텔,전세,29.37,201711,5,8000,0,6,null,보라매로 13
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,13.36,201701,4,1000,35,3,2004,관악로13길 38
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,13.14,201702,14,1000,35,2,2004,관악로13길 38
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,13.02,201702,14,1000,35,2,2004,관악로13길 38
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,13.14,201703,2,1000,35,4,2004,관악로13길 38
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,13.14,201703,18,1000,35,4,2004,관악로13길 38
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,11.44,201708,24,500,40,5,2004,관악로13길 38
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,13.36,201712,21,500,40,3,2004,관악로13길 38
서울특별시 관악구 봉천동,877-8,877,8,하늘채 오피스텔,월세,13.14,201712,22,1000,35,4,2004,관악로13길 38
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,23.84,201701,8,2000,40,4,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201701,19,1000,51,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,27.38,201701,21,3000,30,3,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,27.38,201702,4,2000,40,5,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,27.38,201703,14,3500,30,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201705,1,1500,45,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201706,13,3000,30,5,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201707,1,1000,50,3,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201707,2,1000,50,5,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201708,2,5000,25,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201708,3,1000,50,6,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,27.38,201708,11,1000,50,2,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,23.84,201708,14,4500,30,2,2003,보라매로 47
서울특별시 관악구 봉천동,725-4,725,4,하우피스오피스텔,월세,25.2,201708,22,5000,25,2,2003,보라매로 47
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,20.79,201701,6,7000,30,1,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,21.62,201702,1,7000,25,2,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,21.62,201702,13,7000,25,3,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,20.23,201703,11,7000,30,4,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,41.06,201706,19,7000,38,5,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,20.23,201709,25,3000,35,3,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,21.62,201710,20,8000,27,2,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,20.23,201711,3,7000,30,2,2003,은천로 185-17
서울특별시 관악구 봉천동,40-24,40,24,한빛오피스텔,월세,20.23,201712,21,7000,30,3,2003,은천로 185-17
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,22.33,201701,1,1000,50,7,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,35.51,201701,19,6000,40,4,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,25.45,201701,26,7000,20,5,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,27.7,201703,10,7000,20,6,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,23.3,201703,14,7000,20,8,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,30.31,201703,16,6000,40,6,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,36.77,201704,18,10000,20,3,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,36.77,201707,11,9000,30,4,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,18.33,201710,18,7000,10,8,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,18.81,201711,18,7000,10,8,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,35.51,201712,17,9000,15,2,2007,관악로15길 23-16
서울특별시 관악구 봉천동,867-10,867,10,한울오피스텔,월세,27.95,201712,18,8000,20,7,2007,관악로15길 23-16
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201701,9,3000,50,4,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201701,11,5500,40,2,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201701,15,3000,50,2,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201701,15,3000,50,2,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201701,19,3000,60,3,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201701,22,3000,60,5,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201701,23,2500,60,5,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201702,22,3000,60,4,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201702,24,2500,60,3,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201705,14,1000,65,5,2016,은천로 171-1
서울특별시 관악구 봉천동,41-193,41,193,해담채 봉천,월세,21.3,201705,27,4000,55,4,2016,은천로 171-1
서울특별시 관악구 봉천동,870-1,870,1,해주타워,월세,22,201702,22,2000,35,4,2000,봉천로 466
서울특별시 관악구 봉천동,870-1,870,1,해주타워,월세,29,201702,26,500,60,6,2000,봉천로 466
서울특별시 관악구 봉천동,870-1,870,1,해주타워,전세,44,201703,3,14000,0,10,2000,봉천로 466
서울특별시 관악구 봉천동,870-1,870,1,해주타워,전세,22,201703,23,7300,0,6,2000,봉천로 466
