시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
서울특별시 강남구 도곡동,467-18,467,18,우성캐릭터-빌,전세,32.6,201209,8,12000,0,9,1998,언주로 122
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),월세,91.1,201201,20,20000,200,20,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),월세,143.89,201203,13,40000,190,7,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),월세,88.39,201203,24,20000,190,8,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),전세,143.11,201205,11,74000,0,17,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),월세,88.39,201207,26,10000,260,9,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),월세,110.01,201208,27,1000,330,12,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),전세,75.29,201208,31,50000,0,12,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),전세,75.29,201209,8,42000,0,12,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),월세,64.55,201209,17,5000,200,12,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),전세,91.1,201209,24,55000,0,7,2002,언주로30길 56
서울특별시 강남구 도곡동,467,467,0,타워팰리스(467-0),전세,91.1,201211,9,58000,0,10,2002,언주로30길 56
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스(467-17),전세,98.99,201203,31,67000,0,7,2003,언주로30길 57
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스(467-17),월세,79.86,201208,30,35000,95,9,2003,언주로30길 57
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스(467-17),전세,121.76,201209,25,68000,0,4,2003,언주로30길 57
서울특별시 강남구 도곡동,467-17,467,17,타워팰리스(467-17),월세,47.11,201210,27,10000,120,4,2003,언주로30길 57
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스(467-29),전세,128.43,201205,7,70000,0,13,2004,언주로30길 26
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스(467-29),전세,128.43,201207,2,65000,0,8,2004,언주로30길 26
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스(467-29),전세,128.43,201207,19,70000,0,10,2004,언주로30길 26
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스(467-29),월세,159.12,201209,13,70000,100,8,2004,언주로30길 26
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스(467-29),전세,128.43,201209,13,72000,0,10,2004,언주로30길 26
서울특별시 강남구 도곡동,467-29,467,29,타워팰리스(467-29),월세,187.15,201211,6,90000,162,10,2004,언주로30길 26
서울특별시 강남구 삼성동,142-3,142,3,LG선릉에클라트B,월세,39.99,201201,5,1000,100,4,2004,테헤란로63길 12
서울특별시 강남구 삼성동,147-2,147,2,미켈란147,전세,35.93,201204,24,18000,0,5,2004,봉은사로 516
서울특별시 강남구 삼성동,52-9,52,9,삼성 리치빌,월세,50.07,201210,27,1500,150,1,2003,학동로82길 6
서울특별시 강남구 삼성동,114-11,114,11,삼성동지웰,전세,85.78,201202,18,25000,0,9,2005,봉은사로 448
서울특별시 강남구 삼성동,114-11,114,11,삼성동지웰,월세,119.59,201205,24,15000,150,9,2005,봉은사로 448
서울특별시 강남구 삼성동,158-4,158,4,삼성역 두산위브센티움,전세,23.29,201202,29,12000,0,7,2003,테헤란로83길 14
서울특별시 강남구 삼성동,158-4,158,4,삼성역 두산위브센티움,월세,27.88,201210,25,1000,85,8,2003,테헤란로83길 14
서울특별시 강남구 삼성동,140-3,140,3,선릉대림아크로텔,월세,35.69,201201,7,1000,110,4,2004,선릉로 524
서울특별시 강남구 삼성동,75-8,75,8,우림보보카운티 오피스텔,월세,26.77,201202,27,3500,55,10,2004,봉은사로 507
서울특별시 강남구 수서동,717-1,717,1,그린빌,월세,95.64,201207,12,3000,140,3,2002,밤고개로1길 38
서울특별시 강남구 수서동,717-1,717,1,그린빌,전세,95.64,201209,22,23000,0,4,2002,밤고개로1길 38
서울특별시 강남구 수서동,717-1,717,1,그린빌,전세,95.64,201210,19,24000,0,4,2002,밤고개로1길 38
서울특별시 강남구 수서동,717-1,717,1,그린빌,전세,95.64,201212,21,25000,0,4,2002,밤고개로1길 38
서울특별시 강남구 수서동,725-1,725,1,목화오피스텔,전세,36.36,201201,30,8000,0,4,1997,광평로56길 8-9
서울특별시 강남구 수서동,725-1,725,1,목화오피스텔,월세,36.36,201204,12,1000,50,3,1997,광평로56길 8-9
서울특별시 강남구 수서동,725-1,725,1,목화오피스텔,전세,36.36,201209,2,9500,0,4,1997,광평로56길 8-9
서울특별시 강남구 수서동,725-1,725,1,목화오피스텔,월세,32.76,201211,1,1000,50,5,1997,광평로56길 8-9
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201201,10,2000,60,15,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201201,13,1000,85,7,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201201,19,1000,70,5,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201201,30,1000,70,5,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201201,30,1000,70,10,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201201,31,1000,70,12,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201201,31,4000,40,12,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,38.02,201202,13,2000,70,3,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201202,20,1000,85,4,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,42.13,201202,20,15000,0,6,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,33.52,201202,21,12500,0,7,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,32.58,201202,24,12000,0,8,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,58.82,201202,24,3000,130,13,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,58.82,201202,25,5000,110,5,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201203,6,1000,85,10,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,53.1,201203,17,18000,0,6,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,30.25,201203,31,1000,65,3,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201204,5,1000,80,3,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201204,6,1000,70,7,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201204,26,1000,85,4,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201205,2,5000,35,5,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,42.13,201205,8,15000,0,4,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,38.02,201205,12,2000,60,6,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201205,16,1000,85,13,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201207,2,1000,70,16,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201207,3,1000,85,14,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,30.25,201207,4,10000,10,4,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,42.13,201207,7,16000,0,16,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,30.25,201207,18,10500,0,17,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201207,25,10000,30,8,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,38.02,201208,1,1000,75,7,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,38.02,201208,13,1000,80,4,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,53.1,201208,20,20000,0,5,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,40.88,201208,23,15000,0,5,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,38.02,201209,11,13000,0,11,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,42.13,201209,15,15000,0,12,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201209,27,4000,45,13,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201210,11,1000,85,9,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,30.25,201210,13,11000,0,12,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,30.25,201210,13,13000,0,6,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201210,15,2000,60,11,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201210,17,8000,10,12,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,30.25,201210,24,500,70,10,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,38.02,201210,27,2000,70,3,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201211,2,3000,50,14,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,53.1,201211,22,2000,120,10,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,전세,33.52,201211,22,14000,0,17,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,42.13,201212,14,1000,85,12,2003,광평로 295
서울특별시 강남구 수서동,716,716,0,사이룩스,월세,33.52,201212,24,500,80,5,2003,광평로 295
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,월세,31.4,201203,8,1000,65,12,2002,밤고개로1길 10
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,월세,47.81,201203,19,10000,15,15,2002,밤고개로1길 10
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,월세,38.79,201208,27,6000,35,5,2002,밤고개로1길 10
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,월세,37.63,201209,1,1000,80,13,2002,밤고개로1길 10
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,월세,31.4,201209,27,3000,50,18,2002,밤고개로1길 10
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,월세,31.96,201210,30,1000,65,8,2002,밤고개로1길 10
서울특별시 강남구 수서동,713,713,0,수서현대벤쳐빌,월세,63.58,201211,5,2000,130,6,2002,밤고개로1길 10
서울특별시 강남구 신사동,505-7,505,7,	(505-7)	,전세,32.04,201202,22,5000,0,2,1989,압구정로2길 6
서울특별시 강남구 역삼동,677-4,677,4,	(677-4)	,전세,18.22,201210,27,10000,0,6,2012,언주로93길 25
서울특별시 강남구 역삼동,677-4,677,4,	(677-4)	,월세,18.22,201211,3,2000,55,7,2012,언주로93길 25
서울특별시 강남구 역삼동,677-4,677,4,	(677-4)	,월세,18.22,201212,15,2000,55,5,2012,언주로93길 25
서울특별시 강남구 역삼동,720-22,720,22,amco square 720,월세,28.65,201211,12,1000,95,3,2011,언주로85길 14
서울특별시 강남구 역삼동,720-22,720,22,amco square 720,월세,29.99,201212,17,3000,70,10,2011,언주로85길 14
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,30.96,201201,6,9500,0,5,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,30.96,201201,31,9500,0,10,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,월세,30.96,201202,23,7000,28,8,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,30.96,201202,27,9000,0,2,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,30.96,201203,16,10000,0,9,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,30.96,201205,1,9000,0,2,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,30.96,201205,23,10000,0,8,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,월세,30.96,201205,31,7000,25,12,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,28.36,201207,2,9500,0,6,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,28.36,201207,16,9000,0,2,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,30.96,201208,10,10000,0,10,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,30.96,201208,29,9500,0,6,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,전세,30.96,201209,24,10000,0,9,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,월세,28.36,201210,6,9000,15,6,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,월세,28.36,201211,10,8000,11,5,1998,테헤란로4길 34
서울특별시 강남구 역삼동,826-30,826,30,강남뉴스텔,월세,30.96,201212,8,8000,25,12,1998,테헤란로4길 34
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,월세,29.88,201201,26,1000,120,10,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,전세,24.56,201210,10,14000,0,4,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,전세,29.88,201210,22,17000,0,5,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,전세,29.52,201210,23,17000,0,12,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,전세,27.9,201210,23,15000,0,7,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,전세,29.88,201210,23,17000,0,11,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,월세,24.56,201210,26,7000,35,6,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,전세,29.88,201210,26,18000,0,8,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,전세,23.58,201210,30,14000,0,8,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,월세,24.56,201210,31,1000,70,3,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,전세,27.24,201211,3,15000,0,10,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,전세,25.36,201211,5,14000,0,5,2012,도곡로3길 19
서울특별시 강남구 역삼동,837-18,837,18,강남역 서희스타힐스 오피스텔,월세,29.88,201211,5,5000,50,8,2012,도곡로3길 19
